"","period","mean","converge","signal","type","good"
"3295",6,1,1,11,"RGG_40","Correct consensus"
"3296",7,1,1,11,"RGG_40","Correct consensus"
"3297",8,1,1,11,"RGG_40","Correct consensus"
"3298",9,1,1,11,"RGG_40","Correct consensus"
"3299",10,1,1,11,"RGG_40","Correct consensus"
"3300",11,1,1,11,"RGG_40","Correct consensus"
"3301",12,1,1,11,"RGG_40","Correct consensus"
"3302",1,0.75,NA,12,"RGG_40","Correct consensus"
"3303",2,0.825,0,12,"RGG_40","Correct consensus"
"3304",3,0.825,0,12,"RGG_40","Correct consensus"
"3305",4,0.85,0,12,"RGG_40","Correct consensus"
"3306",5,0.875,0,12,"RGG_40","Correct consensus"
"3307",6,0.925,0,12,"RGG_40","Correct consensus"
"3308",7,0.925,1,12,"RGG_40","Correct consensus"
"3309",8,0.925,1,12,"RGG_40","Correct consensus"
"3310",9,0.925,1,12,"RGG_40","Correct consensus"
"3311",10,0.925,1,12,"RGG_40","Correct consensus"
"3312",11,0.925,1,12,"RGG_40","Correct consensus"
"3313",12,0.925,1,12,"RGG_40","Correct consensus"
"3314",1,0.7,NA,13,"RGG_40","Correct consensus"
"3315",2,0.85,0,13,"RGG_40","Correct consensus"
"3316",3,0.925,0,13,"RGG_40","Correct consensus"
"3317",4,0.925,1,13,"RGG_40","Correct consensus"
"3318",5,0.925,1,13,"RGG_40","Correct consensus"
"3319",6,0.925,1,13,"RGG_40","Correct consensus"
"3320",7,0.925,1,13,"RGG_40","Correct consensus"
"3321",8,0.925,1,13,"RGG_40","Correct consensus"
"3322",9,0.925,1,13,"RGG_40","Correct consensus"
"3323",10,0.925,1,13,"RGG_40","Correct consensus"
"3324",11,0.925,1,13,"RGG_40","Correct consensus"
"3325",12,0.925,1,13,"RGG_40","Correct consensus"
"3326",1,0.675,NA,14,"RGG_40","Correct consensus"
"3327",2,0.775,0,14,"RGG_40","Correct consensus"
"3328",3,0.85,0,14,"RGG_40","Correct consensus"
"3329",4,0.875,0,14,"RGG_40","Correct consensus"
"3330",5,0.9,0,14,"RGG_40","Correct consensus"
"3331",6,0.925,0,14,"RGG_40","Correct consensus"
"3332",7,0.925,1,14,"RGG_40","Correct consensus"
"3333",8,0.925,1,14,"RGG_40","Correct consensus"
"3334",9,0.925,1,14,"RGG_40","Correct consensus"
"3335",10,0.925,1,14,"RGG_40","Correct consensus"
"3336",11,0.925,1,14,"RGG_40","Correct consensus"
"3337",12,0.925,1,14,"RGG_40","Correct consensus"
"3338",1,0.75,NA,15,"RGG_40","Correct consensus"
"3339",2,0.875,0,15,"RGG_40","Correct consensus"
"3340",3,0.9,0,15,"RGG_40","Correct consensus"
"3341",4,0.9,1,15,"RGG_40","Correct consensus"
"3342",5,0.9,1,15,"RGG_40","Correct consensus"
"3343",6,0.9,1,15,"RGG_40","Correct consensus"
"3344",7,0.925,0,15,"RGG_40","Correct consensus"
"3345",8,0.925,1,15,"RGG_40","Correct consensus"
"3346",9,0.925,1,15,"RGG_40","Correct consensus"
"3347",10,0.925,1,15,"RGG_40","Correct consensus"
"3348",11,0.925,1,15,"RGG_40","Correct consensus"
"3349",12,0.925,1,15,"RGG_40","Correct consensus"
"3350",1,0.65,NA,16,"RGG_40","Correct consensus"
"3351",2,0.85,0,16,"RGG_40","Correct consensus"
"3352",3,0.925,0,16,"RGG_40","Correct consensus"
"3353",4,0.95,0,16,"RGG_40","Correct consensus"
"3354",5,0.975,0,16,"RGG_40","Correct consensus"
"3355",6,1,0,16,"RGG_40","Correct consensus"
"3356",7,1,1,16,"RGG_40","Correct consensus"
"3357",8,1,1,16,"RGG_40","Correct consensus"
"3358",9,1,1,16,"RGG_40","Correct consensus"
"3359",10,1,1,16,"RGG_40","Correct consensus"
"3360",11,1,1,16,"RGG_40","Correct consensus"
"3361",12,1,1,16,"RGG_40","Correct consensus"
"3362",1,0.625,NA,17,"RGG_40","Correct consensus"
"3363",2,0.725,0,17,"RGG_40","Correct consensus"
"3364",3,0.8,0,17,"RGG_40","Correct consensus"
"3365",4,0.825,0,17,"RGG_40","Correct consensus"
"3366",5,0.825,1,17,"RGG_40","Correct consensus"
"3367",6,0.825,1,17,"RGG_40","Correct consensus"
"3368",7,0.825,1,17,"RGG_40","Correct consensus"
"3369",8,0.825,1,17,"RGG_40","Correct consensus"
"3370",9,0.825,1,17,"RGG_40","Correct consensus"
"3371",10,0.825,1,17,"RGG_40","Correct consensus"
"3372",11,0.825,1,17,"RGG_40","Correct consensus"
"3373",12,0.825,1,17,"RGG_40","Correct consensus"
"3374",1,0.675,NA,18,"RGG_40","Correct consensus"
"3375",2,0.775,0,18,"RGG_40","Correct consensus"
"3376",3,0.85,0,18,"RGG_40","Correct consensus"
"3377",4,0.85,1,18,"RGG_40","Correct consensus"
"3378",5,0.85,1,18,"RGG_40","Correct consensus"
"3379",6,0.85,1,18,"RGG_40","Correct consensus"
"3380",7,0.85,1,18,"RGG_40","Correct consensus"
"3381",8,0.85,1,18,"RGG_40","Correct consensus"
"3382",9,0.85,1,18,"RGG_40","Correct consensus"
"3383",10,0.85,1,18,"RGG_40","Correct consensus"
"3384",11,0.85,1,18,"RGG_40","Correct consensus"
"3385",12,0.85,1,18,"RGG_40","Correct consensus"
"3386",1,0.75,NA,19,"RGG_40","Correct consensus"
"3387",2,0.85,0,19,"RGG_40","Correct consensus"
"3388",3,0.9,0,19,"RGG_40","Correct consensus"
"3389",4,0.9,1,19,"RGG_40","Correct consensus"
"3390",5,0.9,1,19,"RGG_40","Correct consensus"
"3391",6,0.9,1,19,"RGG_40","Correct consensus"
"3392",7,0.925,0,19,"RGG_40","Correct consensus"
"3393",8,0.95,0,19,"RGG_40","Correct consensus"
"3394",9,0.975,0,19,"RGG_40","Correct consensus"
"3395",10,1,0,19,"RGG_40","Correct consensus"
"3396",11,1,1,19,"RGG_40","Correct consensus"
"3397",12,1,1,19,"RGG_40","Correct consensus"
"3398",1,0.75,NA,20,"RGG_40","Correct consensus"
"3399",2,0.9,0,20,"RGG_40","Correct consensus"
"3400",3,0.925,0,20,"RGG_40","Correct consensus"
"3401",4,0.925,1,20,"RGG_40","Correct consensus"
"3402",5,0.925,1,20,"RGG_40","Correct consensus"
"3403",6,0.925,1,20,"RGG_40","Correct consensus"
"3404",7,0.925,1,20,"RGG_40","Correct consensus"
"3405",8,0.925,1,20,"RGG_40","Correct consensus"
"3406",9,0.925,1,20,"RGG_40","Correct consensus"
"3407",10,0.925,1,20,"RGG_40","Correct consensus"
"3408",11,0.925,1,20,"RGG_40","Correct consensus"
"3409",12,0.925,1,20,"RGG_40","Correct consensus"
"3410",1,0.85,NA,21,"RGG_40","Correct consensus"
"3411",2,0.95,0,21,"RGG_40","Correct consensus"
"3412",3,0.95,1,21,"RGG_40","Correct consensus"
"3413",4,0.95,1,21,"RGG_40","Correct consensus"
"3414",5,0.95,1,21,"RGG_40","Correct consensus"
"3415",6,0.95,1,21,"RGG_40","Correct consensus"
"3416",7,0.95,1,21,"RGG_40","Correct consensus"
"3417",8,0.95,1,21,"RGG_40","Correct consensus"
"3418",9,0.95,1,21,"RGG_40","Correct consensus"
"3419",10,0.95,1,21,"RGG_40","Correct consensus"
"3420",11,0.95,1,21,"RGG_40","Correct consensus"
"3421",12,0.95,1,21,"RGG_40","Correct consensus"
"3422",1,0.725,NA,22,"RGG_40","Correct consensus"
"3423",2,0.825,0,22,"RGG_40","Correct consensus"
"3424",3,0.9,0,22,"RGG_40","Correct consensus"
"3425",4,0.975,0,22,"RGG_40","Correct consensus"
"3426",5,0.975,1,22,"RGG_40","Correct consensus"
"3427",6,1,0,22,"RGG_40","Correct consensus"
"3428",7,1,1,22,"RGG_40","Correct consensus"
"3429",8,1,1,22,"RGG_40","Correct consensus"
"3430",9,1,1,22,"RGG_40","Correct consensus"
"3431",10,1,1,22,"RGG_40","Correct consensus"
"3432",11,1,1,22,"RGG_40","Correct consensus"
"3433",12,1,1,22,"RGG_40","Correct consensus"
"3434",1,0.7,NA,23,"RGG_40","Correct consensus"
"3435",2,0.85,0,23,"RGG_40","Correct consensus"
"3436",3,0.925,0,23,"RGG_40","Correct consensus"
"3437",4,0.975,0,23,"RGG_40","Correct consensus"
"3438",5,0.975,1,23,"RGG_40","Correct consensus"
"3439",6,1,0,23,"RGG_40","Correct consensus"
"3440",7,1,1,23,"RGG_40","Correct consensus"
"3441",8,1,1,23,"RGG_40","Correct consensus"
"3442",9,1,1,23,"RGG_40","Correct consensus"
"3443",10,1,1,23,"RGG_40","Correct consensus"
"3444",11,1,1,23,"RGG_40","Correct consensus"
"3445",12,1,1,23,"RGG_40","Correct consensus"
"3446",1,0.7,NA,24,"RGG_40","Correct consensus"
"3447",2,0.8,0,24,"RGG_40","Correct consensus"
"3448",3,0.875,0,24,"RGG_40","Correct consensus"
"3449",4,0.925,0,24,"RGG_40","Correct consensus"
"3450",5,0.925,1,24,"RGG_40","Correct consensus"
"3451",6,0.925,1,24,"RGG_40","Correct consensus"
"3452",7,0.925,1,24,"RGG_40","Correct consensus"
"3453",8,0.925,1,24,"RGG_40","Correct consensus"
"3454",9,0.925,1,24,"RGG_40","Correct consensus"
"3455",10,0.925,1,24,"RGG_40","Correct consensus"
"3456",11,0.925,1,24,"RGG_40","Correct consensus"
"3457",12,0.925,1,24,"RGG_40","Correct consensus"
